Curhat,Judul,Link,Topic,Keluarga,Percintaan,Anak Remaja,Pengembangan Diri,Trauma,Phobia,Masalah Emosi,Bullying,Bukan Psikologi
Bagaimana cara menyembuhan orang pengidap gangguan somatoform dan skizofernia?,Cara menyembuhkan gangguan somatoform dan skizofrenia,https://www.alodokter.com/komunitas/topic/gangguan-skizofernia-dan-somatoform,Kesehatan mental,0,0,0,1,0,0,1,0,0
"Selamat malam dok, Saya seorang karyawan swasta, saat ini saya merasa mngalami gangguan panik dan mental blok. Bagaimana cara supaya bisa mengatasi masalah tersebut? Terima kasih",Cara mengatasi gangguan panik dan mental blok?,https://www.alodokter.com/komunitas/topic/bagaimana-mengatasi-mental-blok-,Kesehatan mental,0,0,0,0,0,0,1,0,0
"Dok, apakah merupakan gejala gangguan kejiwaan akut apabila seseorang sering merasa resah, emosi berlebihan ketika bertemu orang yg dia benci sehingga tidak bisa diam dirumah, inginnya jalan-jalan keluar rumah dan tidak bisa melakukan aktivitas sehari-hari sendiri, perlu dibantu oleh orang lain? mohon jawaban nya dok, terimakasih.",Penyebab sering merasa resah dan emosi berlebihan saat bertemu orang yang dibenci,https://www.alodokter.com/komunitas/topic/kejiwaan5e94f4,Kesehatan mental,0,0,0,0,0,0,1,0,0
"Sore dok, saya mau tanya. Enam bulan terakhir saya sering tidak bisa fokus untuk memulai belajar, jika saya bersiap untuk belajar, muncul perasaan bahwa lingkungan sekitar saya itu tidak rapi, padahal sudah rapi. Ketika bersiap untuk belajar, perasaan itu muncul, sehingga saya terus menata barang-barang disekitar saya, padahal sudah rapi. Saking seringnya saya merapikan barang barang yang sebenarnya sudah rapi, lama-lama saya capek sendiri dan menghentikan belajar. Bagaimana cara mengatasinya dok? Terima kasih banyak 🙏",Mengatasi susah fokus dan melakukan sesuatu secara berulang,https://www.alodokter.com/komunitas/topic/susah-fokus-,Kesehatan mental,0,0,0,1,0,0,1,0,0
"Dok saya ingin bertanya, kenapa saya sering merasa Ibu saya adalah orang paling mengerti saya lalu tidak lama kemudian saya mulai membencinya terkadang membentak beliau, namun saya kemudian menyesalinya. Begitupun dengan orang lain terkadang saya merasa mereka orang yang paling mengerti saya lalu kemudian saya merasa bahwa mereka hanya berpura-pura menyukai saya, karena saya adalah anak broken home itu menjadi faktor saya sulit mempercayai orang lain terutama laki-laki. Suasana hati saya gampang berubah bahkan sehari saya bisa menjadi senang lalu kemudian menangis, dan merasa cemas. Kalau sedang marah atau ada hal diluar keinginan saya, saya akan mulai berteriak bahkan menyiksa diri sendiri seperti menjedotkan kepala ke tembok. Beberapa hal hanya saya lakukan karena memang sulit mengontrol emosi namun, kebanyakan karena ingin lebih di perhatikan orang tua. Menurut dokter hal tersebut bisa berbahaya tidak?","Penyebab cemas, mudah marah dan menyakiti diri sendiri",https://www.alodokter.com/komunitas/topic/gangguan-psikologis-fe12aa,Kesehatan mental,1,0,0,0,0,0,1,0,0
"Dok saya ingin bertanya, sebelumnya saya akan memberitahukan bahwa saya adalah remaja berumur 18 tahun, saya sering merasa cemas tentang masa depan dan sulit membuat keputusan, saya merasa jahat dan sering merasa kurang percaya diri, serta sulit mempercayai seseorang. Terkadang saya merasa suka berada dikeramaian lalu beberapa jam kemudian saya merasa risih dan ingin berada dirumah saja, lalu saya merasa malas untuk keluar rumah dan itu berlangsung hingga sebulan saya takut untuk bertemu orang lain kecuali Ibu saya. Seringkali saya merasa cemas tanpa alasan dan begitupun menangis secara tiba-tiba padahal beberapa jam lalu saya sangat merasa senang.Mohon dok solusi ya 🙏",Penyebab mudah cemas dan mood swing,https://www.alodokter.com/komunitas/topic/saya-merasa-memiliki-perubahan-mood-yang-terlalu-membingungkan-,Kesehatan mental,0,0,0,1,0,0,1,0,0
"Dok izin bertanya, kenapa saya mudah marah dan tidak sabar ketika orang tua saya bertanya tentang teknologi? Dulu awalnya saya sabar tapi ketika saya menjelaskan orang tua saya tidak sabaran dan membentak2 saya hingga sekarang jika saya ditanyai masalah teknologi saya yang tidak sabaran karena tahu endingnya akan dibentak2 lagi. Baru tadi pagi orang tua saya menanyakan cara mengecek kuota ke saya, saya menjelaskan awalnya namun karena saya tidak sabar jadi saya menjelaskan dengan nada yang tidak mengenakkan. Karena itu orang tua saya marah2 lagi bilang saya tidak punya sopan santun, tidak berbakti, masih bocah dsb. Saya tau saya salah dok, tapi apakah sifat saya ini muncul karena orang tua saya yang tidak sabar? Padahal kalau sama teman2 saya, saya sangat senang mengajari mereka masalah pelajaran. Tapi ketika dirumah kenapa saya tidak sabaran ya dok? Apa penyebabnya dan bagaimana mengatasinya? Mohon solusinya dokter....",Penyebab mudah marah dan tidak sabaran,https://www.alodokter.com/komunitas/topic/kenapa-saya-mudah-marah-dan-tidak-sabar-,Kesehatan mental,1,0,0,0,0,0,1,0,0
"Hallo dok. nama saya gina, umur 22 tahun. dalam beberapa tahun terakhir saya memiliki banyak masalah dan itu membuat saya tertekan. saya sering marah-marah. Mood saya juga sering berubah-ubah, muka saya terlihat selalu pucat dan saya juga kadang kalau sudah tertekan suka menyilet lengan saya sendiri. apakah saya perlu memeriksakan diri ke dokter jiwa? apakah saya memiliki gangguan mental dok? terima kasih","Sering marah, suasana hati berubah-ubah, hingga pernah melukai diri sendiri",https://www.alodokter.com/komunitas/topic/apakah-mental-saya-terganggu--,Kesehatan mental,0,0,0,0,0,0,1,0,0
"Setelah menikah saya baru tahu kalau suami saya suka berbicara sendiri, seolah-olah ada teman ngobrol, sering banget ketauan tapi dia gak sadar. Setelah saya tanya langsung, kenapa kamu sering berbicara sendiri? Seolah lagi ngobrol sama orang? Terus dia jawab \""saya ini suka tanya jawab sama diri saya sendiri, saya merangkai retorika kata dari pertanyaan yg saya tanyakan untuk diri saya sendiri\"". Begitu jawabannya. Kemudian, suami saya itu sering main tangan sama saya, bahkan sama anak saya. Yang bikin saya kaget, kalau lagi marah, sedang naik motor, bawa anak dan istri, dia ngebut2 ga karuan, sampe pernah suatu hari gak ada alasan apa2 tiba-tiba suami saya teriak2 dan ngegas2 motor yang lagi dikendarai nya, aku sebagai istri takut suamiku kenapa? Kasian juga anak saya yg dibonceng di depan kaget bgt, hampir2 aja kecelakaan, tapi disitu saya beristighfar terus, sering banget saya mikir untuk bercerai sama suamiku. Apakah dia psikopat?",Bagaimana ciri-ciri seorang mengalami psikopat?,https://www.alodokter.com/komunitas/topic/apakah-ciri-ciri-seorang-psikopat--,Kesehatan mental,1,0,0,0,0,0,1,0,0
"Saya merasa dalam diri saya, banyak beban yang menumpuk. Pemikiran saya blenk dan kondisi saya tidak sepenuhnya membaik.semua yang saya lakukan terliat sia sia . Karena awalnya hati saya telah mengikhlaskan segala sesuatu yang mungkin bukan menjadi keinginan saya saya ikhlaskan dan saya pendam itu dari orang lain.sekarang saya sangat merasa diri saya tidak benar benar baik. Saya yang biasanya bisa mengendalikan emosi saya apapun itu saya istirahat sebentar biasanya sudah membaik.memang dengan adanya kondisi covid seperti ini saya sangat terbebani dari mulai perekonomian keluarga , sekolah, tugas yang begitu banyak dengan guru yang sangat sangat memaksa untuk tugas selalu diselelsaikan secepatnya.kemudian saya selalu berpikir bahwa pekerjaan harus secepatnya dikerjakan.awalnya saya sangat kecewa Pertama saya telah gagal menjadi seorang siswa yang berpresetasi saya telah berpikir bagus keinginanan yang tinggi pada akhirnya saya merasa kecewa dengan adanya sistem zonasi saya berada di sma yang tidak saya inginkan sampai saat ini sya masih berusaha ikhlas namun secara pribadi saya juga menyadari dengan saya seperti ini kenapa saya seperti ini itu karena beban yang selama ini saya anggap sudah hilang teryata tertumpuk sehingga batinku terluka .setiap keadaan dimana aku harus adaptasi aku selalu ingin tidak aku tidak mau.alsaya sunggu bingung saya benar benar sudah merasa bahwa diri saya itu beban buat keluarga ku",Ciri-ciri saat mengalami depresi,https://www.alodokter.com/komunitas/topic/apakah-ini-disebut-dipresi-dok,Kesehatan mental,0,0,0,1,0,0,1,0,0
"dok tlg kasi saya obat penenang pikiran palaku rsanya skit bgt kek penuh dihati rasanya juga skit cape udah nangiss terus ini rambutku aku tarik\"" terus karna sakit bgt rasanyaa :(",Sering menangis hingga ingin menyakiti diri sendiri,https://www.alodokter.com/komunitas/topic/sakit-hati-sakit-kepala,Kesehatan mental,0,0,0,0,0,0,1,0,0
"Malem dok saya arji bujangan usia 29 tahun, saya mau bertanya mengenai masalah ketertarikan saya kepada perempuan, saya belum menikah dengan lawan jenis karena saya merasa jijik dengan yang namanya hubungan intim antara pria dan wanita, tapi saya rasa saya masih tertarik dengan lawan jenis karena masih ada reaksi ketika saya melihat wanita cantik, yang saya mau tanyakan apakah saya homo apabila saya masih tertarik dengan lawan jenis tapi merasa jijik untuk melakukan hubungan intim yang membuat saya enggan untuk menikah ?terimakasih dok atas jawabannya.",Penyebab pria tidak merasa tertarik terhadap wanita,https://www.alodokter.com/komunitas/topic/apakah-saya-homo--,Kesehatan mental,0,1,0,1,0,0,0,0,0
"Hallo Dok, selamat pagi ... Gini dok nama saya Verry umur 19 tahun saya Laki laki, jadi gini saya merasa takut untuk berteman dengan sesama jenis (pria) dan saya sulit sekali berteman, bergaul ,berinteraksi dengan laki lakiIni juga terkait dengan trauma yang saya miliki dulu saya dari kecil banget kaya cewe sifat dan perilakunya ya seperti banci temenan dan beraninya sama cewek, sedangkan dulu lebih sering dibully ,dihajar,dijahatin,dirugiin lebih sama cowok hampir semua cowok,tapi sekarang sudah tidak begitu dan tapi saya jadi salting ,sial, ceroboh, dan rugi sendiri kalo ketemu pria yang banyak atau sedikit apa ini androphobia atau apa ?Belum lagi saya adalah pria pekerja salon yang berusaha keras untuk normal jadi pria dan tidak gugup kalau ada cowok..Atau bisa pakai hypnotherapy? Mohon jawaban dan bantuan solusinya dok.. terimakasih..",Mengatasi rasa tidak nyaman berteman dengan laki-laki akibat sering dibully,https://www.alodokter.com/komunitas/topic/apa-solusi-dari-kelainan-phobia-trauma-ini-a53cc7,Kesehatan mental,0,0,0,1,0,1,1,0,0
"Hay dokter, saya mau tanyaSaya sudah lama mengalami ini, jadi saya suka asing dengan kata2 atau kalimat yang umumnya biasa digunakan sehari hari, makin lama saya ingat2 malah jd makin asing. Kemudian saya suka merasa asing dengan hal apapun, entah lokasi, makanan yg biasa saya makan, atau yg saya lakukan. Seperti saya suka makan ciki dengan merek, kemasan dan rasa yg sudah familiar, tp beberapa saat kemudian saya merasa asing dengan merek dan kemasan, yg saya ingat hanya rasanya. Ini sudah berlangsung lama tp skrg2 ini agak mengganggu konstrasi saya dok. Mohon jawabannya dok, terimakasih",Penyebab sering tiba-tiba merasa asing terhadap hal tertentu,https://www.alodokter.com/komunitas/topic/apakah-ini-normal-atau-tidak--,Kesehatan mental,0,0,0,1,0,0,0,0,0
i've killed people over and over again in my head. i tortured them and killed them. i've got the list whose people i have to kill. and that one is people who destroyed and hurt me. and i put them in the hell i made till they're beg for their deaths. it happens in myhead everyday. sebelumnya saya sudah ke psikiater dan mendapat diagnosis depresi dan bpd. skrg aku merasakan marah yang amat sangat seperti dendam kepada ayahku dan laki2. karena selama ini laki2 lah yang mebuatku hancur.,Memiliki imajinasi dan pemikiran yang bersifat intrusif,https://www.alodokter.com/komunitas/topic/mental-health62ab14,Kesehatan mental,0,0,0,1,0,0,1,0,0
"dok, sejak awal pandemi saya tak pernah keluar rumah kecuali utk hal penting. di masa 'di rumah aja' tsb tiba tiba saya mengalami gangguan tiroid dengan gejala benjolan di leher saya. mau tak mau saya harus pergi ke rs utk diperiksa. ketika saya akan pergi keluar tsb saya benar-benar merasa gelisah dan puncaknya ketika di rs saya tak berani masuk ke dalam karena begitu banyak orang yg menunggu di ruang pendaftaran. yang jadi pertanyaannya apa rasa takut itu dipengaruhi oleh pandemi \u0026amp; sakit tiroid yg saya derita? bagaimana solusi agar saya bisa kembali 'normal' dan bisa hidup di tengah keramaian ya dok?",Cara mengatasi rasa takut terhadap covid-19 pada penderita tiroid,https://www.alodokter.com/komunitas/topic/hubungan-tiroid--phobia-dan-covid-19,Kesehatan mental,0,0,0,0,0,0,0,0,1
Halo dok. 3hari ini saya yg biasanya makan lahap tbtb ga enak bngt buat makan. Makan pun dipaksa pas sarapan aja meskipun laper bngt. Awal nya dr saya nonton film tntng pembunuhan pas bnyk adegan darah posisi nya saya lagi sarapan 🥲 trus setelah itu saya kyk ga mood mau makan tapi laper. Dipaksa makan dikit tapi kek penuh. Cuma ga sampe muntah dok cuma kek liat nasi lauk gtu ga selera. Itu kenapa ya dok? Pdahal sebelum nya saya sering nonton film2 genre thriller dan ga takut darah. Tolong solusinya dok.,Tidak nafsu makan setelah menonton film pembunuhan,https://www.alodokter.com/komunitas/topic/tidak-enak-makan-setelah-nonton-film-tntng-pembunuhan,Kesehatan mental,0,0,0,0,0,0,1,0,0
"Hallo dok..\u003cbr\u003eSaya memiliki seorang putri berumur 9 tahun, dia seorang pemanah \u0026amp; 2 minggu lalu karena dia melakukan tehnik yang salah sehingga saya memarahinya sampai nangis..\u003cbr\u003eSekarang setiap dia berdiri di shooting line langsung muncul rasa ketakutannya bahkan sampai menangis padahal tidak saya marahi bahkan saya support namun tetap dia tidak bisa shooting..\u003cbr\u003eApakah itu termasuk dalam kategori agoraphobia \u0026amp; bagaimana cara mengatasinya, terima kasih sebelumnya..",Penyebab ketakutan berlebih pada anak,https://www.alodokter.com/komunitas/topic/agoraphobia72bab1,Kesehatan mental,1,0,0,0,0,1,1,0,0
"Halo dok, saya smstr 2. Saya selalu tiba tiba panik, mengeluarkan banyak keringat, menangis, pikiran rancu, dll. Saya seperti ini setelah saya gagal beberapakali masuk PTN yang saya mau. Itu bagaimana ya dok? Ini sudah berjalan hampir 1 tahun. Terima kasih","Cara mengatasi panik tiba-tiba, keringat berlebih, dan menangis",https://www.alodokter.com/komunitas/topic/kesehatan-mental2162a4,Kesehatan mental,0,0,0,0,0,0,1,0,0
"Hallo dok nama saya fitri,Dok saya punya indera ke 6 yaitu bisa ngeliat hall goib,dulu saya ngerasa biasa aja karna udah terbiasa,tapi gatau knapa saya suka gaenak hati,liat yg kek gituan bawaan nya pengen nangis,kadang saya juga suka kehilangan kesadaran,dnger yang kek gituan tenggorokan juga berasa kering,juga terkadang saya tiba² suka ngerasa takut setengah mati,penciuman saya juga jadi tajam banget kadang suka nyium bau amis atau bangkai,kadang juga saya suka suka bermimpi ,tapi kadang mimpi itu jadi kenyataan kaya banjir bandang di daerahku tanggal 25 maret. Apakah skrang saya lemah mental atau karna skarang jadi phobia",Ciri-ciri orang yang memiliki indera keenam,https://www.alodokter.com/komunitas/topic/apakah-saya-lemah-mental,Kesehatan mental,0,0,0,0,0,1,1,0,0
"Halo dok, saya ingin bertanya, saya perempuan usia 22 beranjak 23 tahun, saya masih kuliah semester akhir dan punya pasangan. Beberapa bulan terakhir saya gampang sedih dan nangis krn hal kecil, saya sering terbangun malam hari dan susah tidur sampe pagi, apalagi kalo lagi ada masalah sama pasangan dan keluarga, saya jdi gampang bgt nangis, saya juga tertekan krn kuliah semester akhir harus segera selesaikan skripsi, beberapa kali saya ngerasa ga berguna, pernah kepikiran buat bunuh diri biar saya ini ga jadi beban buat keluarga dan pasangan krn saya selalu salah dimata mereka, tapi cuma kepikiran aja dok, ga sampai ada tindakan buat bunuh diri, saya juga beberapa kali saat saya nangis krn sedih jantung saya terasa nyeri, terkadang ulu hati saya sampai sakit dok..Menurut dokter itu termasuk gelaja depresi atau stres ya dok ? Dan bagaimana solusiny ?Terimakasih dokter","Penyebab mudah sedih, susah tidur dan keinginan bunuh diri",https://www.alodokter.com/komunitas/topic/apakah-termasuk-gangguan-depresi-atau-stres-dan-bagaimana-solusinya,Kesehatan mental,0,0,0,0,0,0,1,0,0
"tahun 2018, saya pernah mengalami sedih yang sangat karena bbrp faktor, saya sudah 2 kali masuk ugd karena tiba-tiba badan saya sesak nafas, kesemutan dan kaku dari kepala hingga kaki, gemeteran, blank. tapi ternyata saya terkena maag. selanjutnya setelah bbrp kejadian itu saya sudah mengontrol pola makan saya, tapi saya masih sering sesak nafas, gemeteran, keringat dingin ssekitar 10 menitan baik dirumah maupun diluar rumah. 2020 saya sudah sangat jarang merasakan itu (bisa dibilang 2 bulan sekali). saya juga sudah bisa mulai mengurangi kesedihan saya. sy juga bingugn ada hubungannya atau tidak, 2020 sampai sekarang sering tidak bisa membedakan apa yang saya katakan itu mimpi, khayalan, atau nyata jadi saya seperti cerita panjang setelah itu saya bingung sama yang saya omongkan itu apa. dan juga saya suka halusinasi mendengarkan suara yang memang membuat saya tertekan. namun setelah semua kejadian itu, saya menjadi pribadi yang berbeda, seperti menarik diri dari sosial suka menyendiri, dan menjadi pribadi yg tertutup. sudah 3 bulan ini, saya merasakan kesedihan saya lagi, namun saya lebih tertutup dari sebelumnya, saya semakin merasa kesepian, saya juga melakukan self harming (cutting dan membenturkan kepala dan tangan), saya menjadi terbiasa melampiaskan ke self harming karena saya merasa putus asa dan kesepian untuk menceritakan kepada siapa, saya kembali sedih dan merasa putus asa. ini hanya mood swing atau apa ya dok, karena menurut saya ini sangat berlarut saya juga bingung mengatasi karena sangat mengganggu seluruh aspek hidup saya. terimakasih dok.","Merasa sedih , halusinasi, menyendiri dan menyakiti diri ",https://www.alodokter.com/komunitas/topic/apakah-saya-perlu-ke-psikolog-psikiater-,Kesehatan mental,0,0,0,0,0,0,1,0,0
Apakah motivator dan philosopher itu overthinking? Apakah overthinking bisa menjadi positif jika menemukan solusi dari permasalahan yg dihadapi? Terima kasih dok....,Apakah overthinking bisa menjadi hal yang positif?,https://www.alodokter.com/komunitas/topic/overthinking1e62e7,Kesehatan mental,0,0,0,0,0,0,1,0,0
"Halo dok, saya seorang perempuan berusia 20th.. Lngsung saja, saya beberapa kali sering mengalami hal yg menurut saya mirip2 sperti ini.. ketika saya melakukan kesalahan, saya cenderung menyalahkan diri sendiri, saya terus meminta maaf kepada org lain krna saya merasa sgt bersalah, serta secara sadar saya jg seperti ingin dikasihani oleh org2 lain, ingin mereka kasihan terhadap saya, tp kmudian hari setelah sy ingat kembali, hal tsb merupakan hal yg sgt memalukan bagi saya (dan kembali menyalahkan hal bodoh yg telah saya lakukan sblmnya) ...Dan hal itu berulang lagi dan lagi, beda permasalahan, beda waktu terus saja saya seperti kembali ke cycle tsb.Saya merasa cape, harus seperti itu kah cara saya mencari perhatian orang2(?) Saya merasa tidak akan bisa maju dan tidak bsa berpikir lebih dewasa jika hal ini terus mnerus terjadi.(background storynya, saya anak broken home, orang tua divorce saat saya msih 2th, ibu sibuk kerja, dan saya di besarkan oleh nenek dan kakek)Kurang lebihnya itu saja.. jika pertanyaan saya terbalaskan, saya sgt berterima kasih dok🙏🏻",Sering menyalahkan diri sendiri dan meminta maaf kepada orang lain serta merasa ingin dikasihani,https://www.alodokter.com/komunitas/topic/merasa-sgt-bersalah-tetapi-ingin-di-kasihani-oleh-orang-sekitar,Kesehatan mental,0,0,0,1,0,0,1,0,0
"Halo dok, Saya adalah wanita usia 20 tahun. Saya ingin menanyakan apa terjadi pada saya. karena dalam 2 tahun ini saya merasakan sedih, frustasi, cemas yg berlebih dan merasa tidak berguna. Ketika kondisi saya sedang buruk saya memutuskan untuk menyakiti diri sendiri dan berkeinginan untuk bunuh diri. Setelah saya menyakiti diri sendiri saya merasa lebih tenang. Waktu semasa SMA saya sering menghindari diri saya dari orang lain karena saya merasa bahwa saya orang asing bagi mereka. Saya merasa sendirian, tidak berguna, tidak layak, bahkan dalam acara keluarga saya tetap menarik diri. Saya sering berpikir sebaiknya saya pergi dari siapapun karena saya tidak diperlukan oleh siapapun. Saya benar benar membenci diri saya sendiri.",Penyebab merasa tidak berguna dan ingin bunuh diri,https://www.alodokter.com/komunitas/topic/merasa-tidak-berguna-dan-ingin-bunuh-diri,Kesehatan mental,0,0,0,0,0,0,1,0,0
Assalamu'alaikum dokter ?\u003c/p\u003e\n\u003cp\u003ePerkenalkan saya bahrul ulum berusia 22 tahun asal saya dari Ciamis Jawa Barat.\u003c/p\u003e\n\u003cp\u003eSaya mempunyai permasalahan kondisi pikiran yang sedang di rasakan diantaranya :\u003c/p\u003e\n\u003cp\u003e1. Sulit berkonsentrasi\u003c/p\u003e\n\u003cp\u003e2. mudah lelah pikiran dan fisik badan padahal tidak beraktivitas sekalipun.\u003c/p\u003e\n\u003cp\u003e3. Sulit untuk bersosialisasi.\u003c/p\u003e\n\u003cp\u003e4. Mudah cemas / panik.\u003c/p\u003e\n\u003cp\u003e5. Halusinasi ( Membayangkan di pikiran kehidupan orang lain bahkan kesuksesanyapun selalu terbayang-bayang di pikiran hingga bisa meniru kehidupannya jika berativitas di luar rumah.\u003c/p\u003e\n\u003cp\u003e6. sulit menjalani aktivitas di luar rumah.\u003c/p\u003e\n\u003cp\u003e7. pikiran negatif sering muncul jika bersosialisasi terlalu lama di luar rumah.\u003c/p\u003e\n\u003cp\u003e8. kurangnya motivasi dalam menjalani kehidupan.\u003c/p\u003e\n\u003cp\u003e9. selalu ketakutan dan melihat bayangan\u003c/p\u003e\n\u003cp\u003e10. mudah marah/ emosi\u003c/p\u003e\n\u003cp\u003e11. dipikiran selalu terbayang melihat aktivitas orang lain daripada menjalankan aktivitas sehari-hari.\u003c/p\u003e\n\u003cp\u003e12. jika sedang sendiri ada orang lain berbicara mudah tersiggung.\u003c/p\u003e\n\u003cp\u003e13. Sehabis bangun tidur badan terasa malas melakukan aktivitas.\u003c/p\u003e\n\u003cp\u003eDari beberapa pertanyaan tersebut gejala apa yang saya derita dan bagaiamana cara mengatasi dan proses penyembuhanya seperti apa ?\u003c/p\u003e\n\u003cp\u003eTerimakasih.,Ciri-ciri permasalahan kesehatan mental dan penanganannya,https://www.alodokter.com/komunitas/topic/kesehatan-pada-mental-dan-pikiran,Kesehatan mental,0,0,0,1,0,0,1,0,0
"Alo dok... Beberapa bulan lalu, saya mencoba untuk hypnotherapy melalui vid/audio yg ada di Youtube. Pada waktu itu saya benar-benar sedang down. Awalnya saya merasa rileks dan tenang tetapi ketika sudah hampir pertengahan, memori di kepala berputar dan saya melihat diri saya pada waktu itu sangat menyedihkan. Setelah itu saya merasakan kepala saya sakit dan merasa mual, kaki saya lemas, badan saya juga lemas. Akhirnya saya memutuskan untuk mengakhiri hypnotherapy itu, saya tidak mengikutinya sampai habis karena saya merasa sepertinya saya sudah tidak kuat lagi. Nah pertanyaan saya dokter, apakah hypnotherapy yang saya ikuti tersebut bisa dibilang aman dan bermanfaat? Dan satu lagi, saya sebenarnya bingung, apakah saya trauma atau tidak, dan apakah mental saya benar-benar mental health atau tidak, karena selama ini jika saya down, saya sendiri yg berpikir dan berjuang untuk bangun dan bangkit. Saya hanya mengandalkan Tuhan disetiap saya down, dan Puji Tuhan saya bisa bangkit. Jadi bagaimana pendapat dokter?",Manfaat hipnoterapi untuk kesehatan mental,https://www.alodokter.com/komunitas/topic/hypnotherapy-,Kesehatan mental,0,0,0,0,0,0,1,0,0
"saya mengalami pembullyan sedari sd - smk saya dibully karena rambut saya keriting tidak seperti anak perempuan lain yang berambut lurus.saya sering diejek anak cowok karena rambut saya itu saya dikasih perlakuan ga menyenangkan pasca sekolah oleh mereka contohnya kalo saya lagi jalan suka di ceng cengin,kalo saya lagi duduk disebelah mereka saya disuruh menjauh.terlebih lagi kalo saya suka sama teman saya seringnya dikucilkan,ga dianggep,bahkan sering menerima body shaming hal itu yang membuat saya tertekan sampai sekarang.lalu,sekarang saya sudah menginjak bangku kuliah,sejak kuliah saya sudah tidak dibully lagi,tapi imbasnya saya jadi enggan untuk bergaul,selalu kebayang masa sekolah saya ,dan juga saya menyukai temen sekelas saya tapi sejak 2 tahun lalu (smster 1) tapi dia sering cuek sama saya,tapi sekarang dia sudah punya pacar nyesek banget sampe saya nangis nangis di kamar seharian saya ga terima saya suka sama dia lebih lama tapi ga kesmpaian dan juga cewek yang dia pilih tuh lebih goodlooking,hal ini yang membuat saya jadi lebih membenci kondisi fisik saya dan ragu untuk buka hati ke orang2 terutama cowok bagaimana ya cara menenangkan hati saya yang ancur kek gni apa bisa disembuhkan?",Merasa tidak percaya diri dan sering menangis,https://www.alodokter.com/komunitas/topic/menyembuhkan-insecure-akut,Kesehatan mental,0,1,0,1,0,0,1,1,0
"dok saya mau bertanya..usia saya 24tahun perempuan..setiap saya stress, depresi, sedih, sekujur badan saya sakit tak tertahan apalagi tangan, bahu, kepala, dan asam lambung yg belum sembuh selama setahun ikut kambuh, rasanya tak kuat dan sering terfikir bagaimana kalo saya mati, anak masih kecil untuk berobat tak ada uang saya hampir hilang semangat hidup, bagaimana cara agar saya tdk stress, dan menghilangkan sakit lambung saya juga yg tak kunjung sembuh dan membuat saya stress juga dengan sakit saya..mohon bantuannya terimakasih 🙏",Penyebab dan cara menghilangkan stres,https://www.alodokter.com/komunitas/topic/cara-menghilangkan-stress,Kesehatan mental,0,0,0,0,0,0,1,0,0
"Selamat pagi Dok, saya Melody berusia 20 tahun ingin memastikan apakah saya ini mengidap penyakit BPD atau Borderline Personality Disorder karena belakangan ini saya mengidap gejala2 berikut :\u003c/p\u003e\n\u003cp\u003e1.Ketakutan berlebihan akan penolakan atau ditinggalkan seseorang.\u003c/p\u003e\n\u003cp\u003e2. Perasaan yang sangat cemas, khawatir, dan depresi.\u003c/p\u003e\n\u003cp\u003e3.Mengalami perubahan mood yang terus menerus, berlangsung selama beberapa hari atau hanya beberapa jam.\u003c/p\u003e\n\u003cp\u003e4. Sulit mengendalikan amarah, mudah terlibat pertengkaran/perkelahian dengan saudara,kerabat dan keluarga sendiri.\u003c/p\u003e\n\u003cp\u003e5. Paranoid.\u003c/p\u003e\n\u003cp\u003eSaya belakangan ini sering mood swing awalnya senang2 ndalama kemudian emosi sendiri karena teringat masa lalu kelam saya (sampe saya menghancurkan photobook SMA saya secara tidak sadar) dan terkadang saya suka melampiaskannya terhadap orang2 yang tidak bersalah/bersangkutan (orang tua atau sahabat2).\u003c/p\u003e\n\u003cp\u003eDan barusan hari ini saya marah2 sendiri sama teman saya yang baru saja muncul setelah 4 bulan ngak ada kabar dikarenakan selama ini saya selalu merasa dianak tirikan digrup pertemanan kami sama dia. Apakah ini hal yang normal dok atau sayanya yang mulai mengidap BPD? Kalau seandainya saya mengidap BPD, apakah saya harus kepsikolog untuk penanganan lebih lanjut dok? Karena saya takut kalau penyakit ini akan semakin memburuk dan akan merusak hubungan pertemanan dan keluarga saya dimasa yang akan datang. Mohon penjelasannya terima kasih 🙏\u003c/p\u003e\n\u003cp\u003e ",Ciri-ciri gejala penderita Borderline Personality Disorder (BPD),https://www.alodokter.com/komunitas/topic/apakah-saya-mengidap-borderline-personality-disorder--,Kesehatan mental,0,0,0,0,0,0,1,0,0
"Permisi, Selamat malam dokter, saya ingin bertanya, setelah sekian lama saya tidak merasa diri saya kosong seperti malam ini, saya rasa diri saya sangat kosong padahal kegiatan saya sangat padat, terakhir merasakan seperti ini waktu SMA tapi tiba-tiba malam ini saya merasakan hal seeperti ini, saya seperti ingin melukai diri saya, apakah ini hanya stress atau ada penyakit ya ?",Muncul perasaan kosong dan ingin melukai diri sendiri,https://www.alodokter.com/komunitas/topic/apa-saya-ada-gangguan-mental---,Kesehatan mental,0,0,0,0,0,0,1,0,0
